latitude,longitude,vibe,elevation,weather,time_of_day,population,cultural_aspect,language
26.94737447,86.50390638,mountain,3136,cold-clear,night,143709,tribal,Nepali
17.90980115,84.04885418,temple-town,298,cloudy,morning,615285,spiritual,Tamil
25.69236436207073,82.82669200851922,spiritual,163,calm,morning,738990,spiritual,Tibetan
25.07442138,85.10933451,cultural,858,clear,early-morning,799269,heritage-rich,Tamil
11.37103996,78.7894047,forest,1056,cloudy,night,2622,tribal,Hindi
26.3350755,80.93800578,city,60,clear,night,7994752,modern,Telugu
10.96902765,79.38013631,temple-town,321,humid,morning,138053,traditional,Hindi
22.85449726,76.7782056,heritage,946,clear,early-morning,587649,historical,Marathi
9.383533634,76.94801947,backwater,2,clear,evening,14449,ethnic,Malayalam
15.56767144,79.51062506,coastal-city,48,rainy,afternoon,11707507,maritime,English
20.27605621,85.83459748,temple-town,430,humid,afternoon,754639,spiritual,Tamil
15.590071031476544,79.05567398461258,coastal-city,9,humid,morning,14687106,maritime,Konkani
17.6810384,83.21826121,beach,18,cloudy,afternoon,643205,maritime,Konkani
22.9511591816386,86.35013304555626,hill-town,862,foggy,night,177548,traditional,Hindi
11.71687723,79.01846794,forest,1281,foggy,afternoon,65877,tribal,Hindi
9.298920092,79.16629906,coastal,5,humid,evening,484354,maritime,Tamil
24.31801630360847,77.33940754623178,heritage,853,haze,afternoon,258747,historical,Tamil
25.07919211,85.11981816,cultural,261,haze,afternoon,85131,festive,Hindi
24.6744625,86.03111153,cultural,146,cloudy,morning,647393,heritage-rich,Hindi
11.55072934915408,78.80081318279366,forest,339,cloudy,evening,36267,nature-based,Hindi
25.956765236262093,83.6632282149557,spiritual,162,calm,afternoon,345609,meditative,Tibetan
17.03654868,79.46596594,coastal-city,291,rainy,evening,929916,mixed,Konkani
16.49251662,83.41861593,temple-town,181,clear,evening,780410,traditional,Sanskrit
24.135795768968823,84.84262836672139,cultural,353,cloudy,afternoon,513542,festive,Tamil
15.92033223,79.48153432,coastal-city,254,cloudy,evening,14728302,maritime,Malayalam
8.409620839,79.80204665,coastal,42,clear,morning,587805,traditional,Odia
21.8326854,78.59110851,urban,141,rainy,afternoon,5644907,mixed,English
20.98630318,78.67537943,rural,630,rainy,night,26190,agrarian,Hindi
15.337530953956694,78.4102641434091,coastal-city,79,rainy,night,13381544,modern,Malayalam
20.754620813910886,78.68581503494482,rural,808,cloudy,evening,25311,agrarian,Gujarati
17.69541752,83.51147069,temple-town,47,humid,afternoon,112264,spiritual,Hindi
17.388554,83.19039657,temple-town,563,cloudy,evening,185247,traditional,Hindi
24.23630098,76.87886365,heritage,108,warm,morning,263855,historical,Bengali
25.581493577933696,81.20160234978201,city,226,haze,afternoon,2043130,mixed,Hindi
12.2397793396211,79.04000566926855,forest,537,foggy,morning,13531,nature-based,Hindi
26.20713406,73.1617343,desert,105,clear,evening,3790,ethnic,Hindi
23.60532766,76.99241666,heritage,10,haze,afternoon,327882,historical,Tamil
26.07781757711816,80.83712564314169,city,267,rainy,afternoon,8728370,mixed,English
25.22311641,80.85466943,city,135,haze,morning,5425105,modern,Telugu
24.34389739,86.15715196,hill-town,1643,cloudy,evening,53521,traditional,Hindi
27.06730263,86.10907338,mountain,1515,cloudy,night,127079,traditional,Nepali
11.14071887,78.40767515,forest,381,rainy,evening,39985,nature-based,Local Tribal Language
9.665748843914471,76.97629844839084,backwater,77,cloudy,night,65431,traditional,Malayalam
15.01240266,78.50108507,coastal-city,70,rainy,afternoon,5395976,mixed,Konkani
26.335956141976144,80.93840392547844,city,35,clear,night,7994277,modern,Telugu
25.23730978,81.35642575,city,60,cloudy,afternoon,14814666,modern,Telugu
17.93300621,83.41206369,temple-town,818,cloudy,night,223919,spiritual,Hindi
14.76456956,78.83930824,coastal-city,261,cloudy,night,7467026,maritime,Malayalam
12.43319992,79.02746579,forest,690,cloudy,afternoon,1979,tribal,Local Tribal Language
24.02860786,85.29113568,hill-town,1500,foggy,early-morning,162220,traditional,Hindi
9.878844303,78.41975717,coastal,77,rainy,afternoon,55555,maritime,Tamil
17.57761301,83.71106733,temple-town,195,cloudy,evening,567910,spiritual,Tamil
14.86463331,77.9920565,coastal-city,181,humid,night,7280238,maritime,Tamil
25.81001847432682,82.04871300040614,city,93,haze,evening,1103985,commercial,English
20.902561524521385,78.52328352225477,rural,694,haze,evening,45142,agrarian,Marathi
24.37130731,76.58625705,heritage,284,haze,evening,308409,historical,Bengali
15.3767338,79.99551779,coastal-city,192,humid,early-morning,8465122,maritime,Konkani
15.56254609,79.48875581,coastal-city,152,rainy,afternoon,7305476,modern,Tamil
25.42836497919229,73.27451068614613,desert,465,clear,night,26526,tribal,Hindi
27.08741690968923,86.18071042693387,mountain,3694,cloudy,afternoon,182607,tribal,Hindi
26.14194313,74.57207403,desert,289,clear,evening,38955,tribal,Sindhi
29.9457,78.1642,cultural,140,cloudy,early-morning,452148,heritage-rich,Bengali
17.43161927018531,83.73256254387928,temple-town,137,warm,afternoon,186853,traditional,Sanskrit
16.78619006,83.24448388,temple-town,181,warm,afternoon,278541,traditional,Tamil
9.618120295936652,76.42579555961142,backwater,29,humid,evening,61017,traditional,Malayalam
24.64278421,77.40933858,heritage,815,cloudy,afternoon,638961,traditional,Marathi
14.27342716,77.88467364,beach,37,clear,morning,50387,laid-back,Konkani
8.487858229,78.39232199,coastal,60,clear,morning,423842,maritime,Tamil
11.9526062,79.07456801,forest,953,rainy,evening,70319,tribal,Hindi
11.19074333,78.43253082,forest,533,rainy,early-morning,59877,nature-based,Local Tribal Language
26.06258639,81.20600039,city,262,clear,night,14810696,mixed,English
27.041,88.2663,mountain,3604,cold-clear,early-morning,140986,tribal,Bhutia
7.921912913,78.21666601,coastal,59,clear,afternoon,41080,traditional,Odia
25.97593743,73.96149822,desert,225,hot-clear,evening,56575,tribal,Rajasthani
27.730211429708724,86.65467924963814,mountain,3422,foggy,night,14967,traditional,Hindi
13.832172723064476,76.9650827190903,beach,57,humid,evening,291695,maritime,Tamil
25.428245286384584,73.27459349435503,desert,498,clear,night,28743,tribal,Hindi
27.067347843887266,86.10925870891914,mountain,1519,cloudy,night,127318,traditional,Nepali
22.81706239,79.628799,urban,23,rainy,morning,7593821,modern,Kannada
11.49237821,79.28401853,forest,458,humid,night,20780,nature-based,Local Tribal Language
17.62168648,83.56368126,temple-town,369,cloudy,evening,402085,spiritual,Sanskrit
16.99224023,82.86387118,temple-town,520,clear,evening,197735,traditional,Tamil
25.044430285974165,80.5893967580558,city,262,clear,early-morning,6498547,commercial,Tamil
24.79854365,85.33965436,cultural,172,clear,evening,443814,heritage-rich,Hindi
13.802218681830052,77.79955921214764,beach,25,breezy,early-morning,696970,maritime,Malayalam
12.73703573,79.29465289,forest,965,cloudy,early-morning,16219,nature-based,Hindi
24.56404080184237,73.70401674797644,heritage,542,haze,afternoon,643981,traditional,Bengali
25.45119070515113,78.56596435742422,heritage,164,haze,evening,626327,traditional,Hindi
24.61825288695496,86.31398256252311,hill-town,2013,rainy,early-morning,147714,traditional,Nepali
11.82954266,79.36925991,forest,1117,rainy,morning,19665,tribal,Hindi
22.44969025,78.48351145,urban,190,haze,early-morning,998164,cosmopolitan,Marathi
10.86010724,76.29190939,rural,278,cloudy,morning,20205,agrarian,Marathi
9.559848084,79.56679699,coastal,64,clear,evening,79035,maritime,Malayalam
9.93853811252686,79.53199655645477,coastal,59,clear,morning,612334,traditional,Odia
25.65384173062536,82.9686840650541,spiritual,245,cloudy,morning,211969,spiritual,Hindi
26.7125784406555,85.81068864477095,mountain,1786,foggy,afternoon,166164,traditional,Nepali
20.95840575,78.5525701,rural,677,rainy,early-morning,32536,traditional,Hindi
20.66663455535149,78.85649772802527,rural,774,cloudy,evening,52662,traditional,Marathi
17.69333274,83.20501057,coastal-city,99,humid,night,3251249,modern,Konkani
24.65856240279493,85.35998589001795,hill-town,1320,cloudy,afternoon,110409,traditional,Nepali
25.984005069295826,74.10277513309704,desert,336,dusty,night,53717,tribal,Sindhi
23.85633222542157,77.39075332991538,heritage,484,warm,morning,95830,historical,Tamil
27.45505969,86.60035139,mountain,1754,cold-clear,evening,191140,tribal,Hindi
17.07978000085733,82.95210082543227,temple-town,541,warm,night,168187,traditional,Hindi
23.43356229399481,78.10551424627774,heritage,175,clear,evening,761752,traditional,Bengali
25.97030424,74.08465097,desert,395,hot-clear,early-morning,41022,tribal,Hindi
20.40667649,78.45414138,rural,768,cloudy,morning,58624,traditional,Gujarati
16.00249790437807,78.84242355050166,coastal-city,138,humid,night,3036133,mixed,English
24.04378406,77.82319154,heritage,206,clear,early-morning,664559,historical,Hindi
15.07711441,79.25559829,coastal-city,238,rainy,afternoon,9862890,maritime,Malayalam
25.48882006333245,80.27862587081687,city,303,cloudy,morning,11062097,commercial,Bengali
9.512066306,76.7963105,backwater,7,clear,evening,31753,ethnic,Malayalam
25.18210857,80.58982995,city,281,clear,evening,8220022,modern,Bengali
20.59323891,78.23171322,rural,630,cloudy,afternoon,54331,traditional,Marathi
22.07977772,79.58944007,urban,233,haze,evening,5206483,mixed,Hindi
23.8315,91.2868,cultural,685,clear,night,251563,festive,Gujarati
8.694026366742595,78.30765138230039,coastal,75,humid,early-morning,528036,traditional,Malayalam
9.638392554,76.53165726,backwater,60,cloudy,morning,55948,traditional,Malayalam
25.22811663,82.37774015,spiritual,775,foggy,afternoon,271945,meditative,Tibetan
9.645976404538706,76.61300060402057,backwater,0,humid,early-morning,71965,traditional,Malayalam
15.270738613808891,79.16108025985918,coastal-city,168,cloudy,evening,5067407,mixed,Tamil
22.500821710130136,78.54665951914549,urban,158,clear,night,8683038,cosmopolitan,Marathi
26.49245757,74.03074657,desert,257,dusty,morning,77960,tribal,Rajasthani
26.49679537602557,74.03277934503572,desert,293,dusty,afternoon,42403,tribal,Hindi
13.082786919023846,80.26971792555776,urban,189,clear,night,5027873,cosmopolitan,Marathi
24.58534746833957,73.71219003679418,heritage,627,haze,afternoon,302364,historical,Marathi
17.04032338,84.58918806,temple-town,413,cloudy,morning,386742,spiritual,Hindi
23.67391246,87.69205206,cultural,654,warm,early-morning,749457,festive,Tamil
8.208863587620995,78.94559906580271,coastal,27,clear,evening,568433,maritime,Konkani
27.161002921916147,78.39633293188116,heritage,806,warm,morning,272589,historical,Bengali
26.53982833,74.13257144,desert,259,dry-windy,morning,74012,ethnic,Hindi
19.8762,75.3433,urban,79,clear,morning,13838680,cosmopolitan,Kannada
15.56992029,78.54382067,coastal-city,178,humid,morning,3185431,modern,Tamil
19.8895288,78.3934057,rural,711,rainy,evening,51369,agrarian,Bengali
24.46658867000475,82.25365829239998,spiritual,158,clear,afternoon,445848,spiritual,Tibetan
12.14857029,79.47457205,forest,209,humid,evening,21553,nature-based,Hindi
25.75426768,73.91621774,desert,455,dry-windy,afternoon,45518,ethnic,Rajasthani
12.16126976,79.48540945,forest,819,cloudy,evening,41194,tribal,Hindi
31.63346578650644,74.87249247548304,heritage,312,clear,night,779714,historical,Tamil
23.54388506,85.33577585,hill-town,1229,rainy,early-morning,83657,traditional,English
20.25259908,78.20000744,rural,641,haze,afternoon,62062,agrarian,Bengali
26.96531767,85.63840468,mountain,1998,snow,afternoon,10464,traditional,Hindi
8.202313119,79.22497712,coastal,54,clear,early-morning,113565,maritime,Konkani
15.82853611056771,78.03977609395375,rural,575,rainy,afternoon,44755,traditional,Bengali
11.14375031,78.40081479,forest,398,humid,night,70766,tribal,Hindi
24.93807405,79.8670881,city,167,clear,morning,13647096,commercial,English
19.71428124,79.49758483,rural,494,clear,early-morning,23892,agrarian,Marathi
25.6257177,81.8103501,spiritual,401,calm,morning,328325,meditative,Sanskrit
27.73892332,86.64526481,mountain,1495,snow,night,175746,tribal,Hindi
17.41558528,83.46754089,temple-town,518,clear,afternoon,529648,spiritual,Tamil
26.18994441,73.0122546,desert,142,hot-clear,morning,48893,tribal,Hindi
24.80235188,86.52272507,cultural,71,warm,morning,371721,festive,Gujarati
20.98629658,78.67660251,rural,344,cloudy,night,48255,agrarian,Odia
11.6905685,78.83248622,forest,1104,foggy,afternoon,26056,tribal,Local Tribal Language
24.5689,73.6908,heritage,555,clear,early-morning,514500,historical,Tamil
23.091889714193467,79.35491701864278,urban,169,cloudy,evening,4587170,cosmopolitan,English
23.00760841,85.47568332,hill-town,933,cold-clear,evening,121023,colonial,English
26.19768168,73.02476669,desert,119,clear,afternoon,3801,tribal,Sindhi
11.706644415766368,79.00364046088693,forest,609,humid,evening,11873,nature-based,Hindi
23.97419152,77.06898018,heritage,754,warm,morning,418948,traditional,Bengali
26.45267417,74.64244624,desert,176,dry-windy,morning,77953,ethnic,Hindi
11.51074099,79.10667928,forest,744,cloudy,night,26799,tribal,Hindi
8.620916515,77.40555485,backwater,74,cloudy,afternoon,2139,ethnic,Malayalam
23.86020349,77.39359564,heritage,928,haze,night,33005,traditional,Tamil
24.88463006,82.15015185,spiritual,950,foggy,morning,574794,meditative,Tibetan
32.38566681093974,75.5169302685617,rural,304,rainy,early-morning,43559,traditional,Hindi
8.671386101,78.3321718,coastal,50,clear,evening,480903,maritime,Malayalam
25.93454451,74.5498787,desert,429,dusty,morning,79359,tribal,Rajasthani
15.6905839,79.63831106,coastal-city,165,cloudy,evening,9860574,mixed,Konkani
15.2993,74.124,beach,42,cloudy,morning,279808,laid-back,Malayalam
23.565603756818756,85.38609067923588,hill-town,1939,rainy,evening,34550,traditional,Nepali
15.58453806,78.49091027,coastal-city,293,clear,evening,4637006,mixed,Tamil
20.69677933,78.24171262,rural,90,haze,early-morning,49826,traditional,Bengali
24.45462663517121,86.01771475447126,cultural,471,clear,evening,467415,festive,Bengali
24.23908701499282,85.26045341453795,hill-town,2113,cold-clear,afternoon,79805,colonial,Hindi
25.4358,81.8463,heritage,897,haze,morning,782170,traditional,Hindi
17.22516656,83.62592404,temple-town,636,warm,afternoon,270237,traditional,Tamil
26.30822058,74.34114389,desert,125,dry-windy,morning,30583,ethnic,Hindi
23.92773095,85.24421376,hill-town,1779,cold-clear,early-morning,14918,colonial,Nepali
10.75648912,79.40312425,forest,713,humid,early-morning,37869,tribal,Hindi
27.13977709,85.93595118,mountain,2652,snow,evening,72616,tribal,Bhutia
24.89167465,80.86534832,city,135,rainy,night,7833138,mixed,Bengali
8.477130694748293,78.39818079028393,coastal,27,humid,afternoon,392869,traditional,Malayalam
25.77125703,75.05315297,desert,134,dry-windy,evening,61436,ethnic,Hindi
20.346644766562008,78.63431649640822,rural,265,cloudy,afternoon,10463,traditional,Hindi
23.85631472,77.39078457,heritage,477,warm,morning,94122,historical,Tamil
26.14409673,74.85704905,desert,559,clear,morning,66370,ethnic,Sindhi
24.3964115610092,85.31340840709986,cultural,48,haze,evening,287518,festive,Tamil
12.020740044005809,79.81298655407187,forest,1448,foggy,afternoon,69234,tribal,Local Tribal Language
23.653155592956104,86.93420616519987,hill-town,1961,cloudy,afternoon,123047,colonial,Nepali
25.83113181,82.89947695,spiritual,690,cloudy,afternoon,571233,spiritual,Tibetan
24.84072231,83.47238393,spiritual,560,foggy,evening,287515,meditative,Tibetan
26.98188294,86.25542622,mountain,2214,cold-clear,morning,121637,tribal,Nepali
24.14387085,85.10480129,cultural,103,warm,afternoon,136757,festive,Hindi
30.31558624,78.0467418,hill-town,2103,rainy,evening,193830,colonial,English
15.61250906,79.05784016,coastal-city,263,cloudy,morning,4375900,modern,English
25.496560573737195,82.79718841797578,spiritual,668,foggy,afternoon,693226,spiritual,Sanskrit
24.92783501,85.45054947,cultural,461,haze,afternoon,184985,heritage-rich,Gujarati
9.952444691,79.53562749,coastal,76,clear,night,405173,traditional,Odia
26.17496611,74.31224977,desert,574,clear,morning,9862,tribal,Hindi
20.58287902661444,78.00350048174613,rural,729,cloudy,afternoon,69120,traditional,Marathi
17.28756651,83.68040844,temple-town,771,humid,morning,295184,traditional,Hindi
9.673602504,78.69735854,coastal,43,cloudy,evening,512638,maritime,Tamil
25.27744213,81.24882846,city,164,haze,evening,6975652,commercial,English
17.6868,83.2185,coastal-city,73,cloudy,evening,13312383,maritime,Konkani
23.39886672,77.16610289,heritage,929,haze,night,33931,traditional,Tamil
22.751953991663,79.57960387186489,urban,259,cloudy,night,5151219,mixed,Marathi
22.305,70.8022,urban,35,rainy,afternoon,2444371,modern,Marathi
15.836886067235902,79.12390868642528,coastal-city,142,rainy,evening,3051053,modern,English
24.19885916,85.65052158,cultural,851,clear,evening,363428,heritage-rich,Hindi
15.34739168,78.67756459,coastal-city,216,cloudy,night,13206165,modern,Tamil
9.07820826,75.96809712,backwater,15,humid,early-morning,16425,traditional,Malayalam
17.70285472,83.62544561,temple-town,717,humid,morning,307655,traditional,Hindi
25.38670372,72.42648366,desert,487,hot-clear,afternoon,50113,tribal,Rajasthani
14.54907003,77.17170176,beach,30,humid,afternoon,482631,laid-back,Malayalam
8.830036264,78.71846841,coastal,38,cloudy,afternoon,673017,maritime,Konkani
24.91293951,82.51463575,spiritual,31,clear,evening,742587,spiritual,Hindi
25.02044598,83.82371539,spiritual,408,clear,evening,722831,spiritual,Hindi
21.76237812,79.13153249,urban,133,clear,evening,11687556,cosmopolitan,Marathi
26.23141139,81.22863899,city,33,clear,night,1484943,mixed,English
9.429481032044324,79.18175859614988,coastal,25,humid,afternoon,90655,maritime,Konkani
9.598078225966807,77.14212278504098,backwater,37,clear,evening,75031,traditional,Malayalam
13.33425689,77.16598526,beach,40,humid,night,512549,laid-back,Malayalam
24.83803438,83.33680096,spiritual,628,cloudy,afternoon,727947,meditative,Tibetan
25.558035323540743,74.06668542109463,desert,574,dry-windy,early-morning,73215,tribal,Sindhi
24.37223523,85.1931175,cultural,972,clear,afternoon,76023,festive,Hindi
17.08366045,83.4189541,temple-town,645,clear,morning,41156,spiritual,Tamil
25.94668407,83.11575356,spiritual,205,cloudy,afternoon,531992,spiritual,Hindi
10.99335788,79.21672614,forest,1027,cloudy,night,78687,nature-based,Hindi
22.43064723,78.92867973,urban,84,rainy,afternoon,6061374,modern,English
12.00408440212758,79.1057752350592,forest,255,foggy,evening,1707,tribal,Local Tribal Language
25.14691136,81.27102632,city,122,haze,afternoon,11363025,commercial,Bengali
25.40688913,81.43997842,city,33,clear,evening,13430858,mixed,Bengali
13.87289496730128,78.07781333194008,beach,50,humid,evening,262571,maritime,Konkani
25.4484,78.5685,heritage,84,clear,evening,453260,historical,Marathi
20.27,85.84,heritage,879,cloudy,evening,527689,historical,Bengali
15.29452956,74.11939382,beach,12,cloudy,early-morning,677354,laid-back,Konkani
26.32767962,81.47785047,city,260,clear,evening,13795870,commercial,Bengali
13.130909288377303,78.58771195294595,beach,16,breezy,night,378843,maritime,Malayalam
8.818319753,78.74563314,coastal,27,rainy,afternoon,441553,traditional,Odia
25.86281236,81.32685472,city,166,rainy,evening,7373028,mixed,Bengali
13.83245702,76.96546616,beach,67,humid,evening,292529,maritime,Tamil
11.71108623,79.01638232,forest,1210,rainy,afternoon,72888,tribal,Hindi
23.62376502551335,85.81049588067518,hill-town,1261,cold-clear,early-morning,50399,traditional,Nepali
15.271763759407769,78.60438649587907,coastal-city,244,rainy,night,5207797,mixed,Tamil
24.966394507506124,82.57847346213573,spiritual,659,cloudy,evening,433993,meditative,Hindi
23.979065880040952,85.58260868344301,hill-town,2092,foggy,afternoon,170339,traditional,English
9.451350146,79.36678029,coastal,66,clear,evening,250418,maritime,Malayalam
11.77636856,79.25557247,forest,840,foggy,night,30987,nature-based,Local Tribal Language
14.49652788,77.42810766,beach,0,humid,morning,508359,maritime,Konkani
27.31103096,85.94188852,mountain,3042,cloudy,evening,88251,traditional,Bhutia
17.40666997,84.10921564,temple-town,230,cloudy,morning,239189,spiritual,Tamil
24.57917372,85.49659263,cultural,873,warm,evening,177213,festive,Gujarati
26.563702241952257,80.20601840456902,city,195,cloudy,afternoon,6119008,commercial,Hindi
20.27269996,85.85959936,temple-town,94,humid,afternoon,546403,spiritual,Hindi
20.0059,73.7894,urban,123,clear,afternoon,5925668,mixed,Marathi
13.34876275,74.74864384,beach,9,cloudy,morning,740570,maritime,Tamil
22.952767001141343,86.35062200429937,hill-town,870,foggy,night,177337,traditional,Hindi
22.95660058478391,78.65058389753001,cultural,637,clear,night,725203,heritage-rich,Hindi
8.740751599,79.68360942,coastal,33,cloudy,morning,157387,maritime,Odia
20.71705665,76.99598179,rural,242,rainy,early-morning,69320,traditional,Hindi
14.47139866,77.85805358,beach,58,breezy,morning,163370,maritime,Tamil
25.49760459,84.77395416,cultural,70,haze,evening,153102,festive,Hindi
23.72974081,77.12638527,heritage,836,cloudy,afternoon,339129,traditional,Bengali
26.7745088,74.16232842,desert,180,dusty,evening,48300,ethnic,Hindi
25.31436824,85.11952479,cultural,889,haze,evening,728714,festive,Gujarati
12.10822166,79.30928709,forest,1348,cloudy,morning,34252,nature-based,Hindi
25.77970027,80.13470524,city,60,haze,night,1992616,commercial,Tamil
17.57800181476514,83.71066258684056,temple-town,177,cloudy,evening,567392,spiritual,Tamil
26.14962949,91.74010326,cultural,512,cloudy,night,467613,festive,Hindi
11.2588,75.7804,urban,56,haze,afternoon,1729768,modern,Marathi
17.415108765804323,83.4318947473773,temple-town,806,clear,evening,537857,spiritual,Sanskrit
12.92905038456501,74.84873857910587,coastal-city,136,rainy,morning,8990250,modern,Konkani
15.32139752,78.67652344,coastal-city,25,rainy,night,758714,maritime,English
26.26132373,86.36126569,mountain,2455,snow,afternoon,18535,tribal,Nepali
22.96425101431477,85.91220174565225,hill-town,1916,rainy,morning,184688,traditional,English
17.95390137,83.15451177,temple-town,826,humid,night,405022,traditional,Hindi
16.168777605150655,79.3132317370445,coastal-city,151,clear,evening,2145916,maritime,Tamil
24.262727488987267,83.39357292988451,spiritual,714,calm,morning,74065,spiritual,Hindi
23.39509386,84.90183359,hill-town,1347,rainy,evening,173452,traditional,Hindi
17.83879528,84.14544799,temple-town,421,humid,night,262917,traditional,Sanskrit
9.133971248,76.94952471,backwater,76,cloudy,afternoon,57852,traditional,Malayalam
17.56621821,84.95961694,temple-town,626,clear,evening,32105,spiritual,Sanskrit
23.9387957053597,85.92215352579512,hill-town,1881,rainy,evening,81672,colonial,English
16.920338931619575,83.66121748352123,temple-town,681,warm,afternoon,544716,traditional,Hindi
25.31257766,85.60720959,cultural,778,haze,early-morning,701432,festive,Gujarati
26.05200861,83.06356055,spiritual,431,cloudy,evening,411289,spiritual,Tibetan
24.92639147,85.43923359,cultural,949,warm,afternoon,466645,festive,Tamil
8.577865789144843,76.42092855280815,backwater,10,cloudy,evening,28180,traditional,Malayalam
20.32123259,78.5007961,rural,639,rainy,morning,3633,agrarian,Bengali
21.86151977,78.54347316,urban,187,rainy,morning,5077185,modern,Marathi
26.34959989368944,80.94056632578386,city,248,haze,night,4621242,commercial,Bengali
25.89172821,83.24499764,spiritual,548,foggy,evening,145063,spiritual,Hindi
23.88383228,85.207169,hill-town,1293,foggy,early-morning,175117,traditional,Nepali
11.74392386,78.86528671,forest,1457,humid,evening,39071,nature-based,Local Tribal Language
30.75342811,76.77483722,urban,292,haze,afternoon,13635181,mixed,Hindi
17.133393769699342,83.57546045411291,temple-town,230,humid,afternoon,693812,spiritual,Hindi
9.926393475899788,78.11924993222314,temple-town,0,clear,morning,675436,traditional,Tamil
19.2183,73.0862,urban,115,cloudy,evening,8848884,cosmopolitan,English
25.51080951,81.13091225,city,166,rainy,evening,4953403,modern,Tamil
11.83715776924078,79.3659681001691,forest,1336,cloudy,afternoon,45029,nature-based,Local Tribal Language
24.54790766,83.49184261,spiritual,172,calm,night,78191,spiritual,Sanskrit
25.15732981,83.36764135,spiritual,126,clear,morning,483313,spiritual,Hindi
15.642352932978463,77.2243049119101,coastal-city,271,clear,morning,2070251,maritime,Konkani
27.17059925,78.00897135,heritage,370,cloudy,afternoon,744901,traditional,Hindi
23.25554476,87.81712196,cultural,879,cloudy,morning,353455,festive,Gujarati
13.578149088762837,77.52319651813987,beach,10,breezy,afternoon,331897,laid-back,Malayalam
25.57837337484122,91.89312085401384,hill-town,1272,cloudy,evening,132303,colonial,Hindi
23.481837041661407,86.79131819300932,hill-town,1782,rainy,night,143616,colonial,Hindi
13.56208229,78.05379909,beach,49,breezy,morning,655806,maritime,Tamil
32.7266,74.857,urban,150,cloudy,afternoon,5264594,modern,Hindi
25.43050412562296,83.18063927552957,spiritual,375,foggy,early-morning,735615,meditative,Tibetan
26.43385326,74.653323,desert,471,dry-windy,evening,73596,tribal,Sindhi
17.471550491208287,83.26721419591395,temple-town,903,warm,morning,551281,traditional,Hindi
18.505776185777773,73.8483947781468,urban,114,cloudy,afternoon,12262524,modern,English
24.44948355,85.30441281,cultural,659,haze,evening,783470,festive,Tamil
25.5788,91.8933,mountain,2602,cloudy,early-morning,33060,traditional,Hindi
8.595404907798994,79.68732129342987,coastal,19,clear,morning,347716,maritime,Odia
20.46001666143589,85.87455851897465,temple-town,736,clear,evening,546059,spiritual,Tamil
24.656067525466884,85.16499687014301,cultural,320,warm,afternoon,393788,festive,Tamil
13.50472834,77.82808655,beach,77,clear,afternoon,500680,laid-back,Malayalam
23.3441,85.3096,urban,39,cloudy,night,2322125,cosmopolitan,Marathi
13.335320171606144,77.15790450905376,beach,52,breezy,evening,360107,laid-back,Konkani
11.460480435239262,79.7874957083237,forest,888,humid,early-morning,81398,nature-based,Hindi
26.69735712,74.11056969,desert,597,hot-clear,afternoon,39416,ethnic,Rajasthani
20.267657073661912,85.84399085379668,temple-town,697,cloudy,early-morning,692126,spiritual,Tamil
13.1225554,78.60178947,beach,78,humid,afternoon,594620,laid-back,Tamil
24.50288353112709,84.28426211353475,hill-town,1165,foggy,night,125114,colonial,English
24.8190972,93.950942,hill-town,1833,cloudy,night,177969,traditional,Nepali
24.67872869,76.91277462,heritage,589,warm,afternoon,52248,historical,Hindi
16.52102801,84.65392098,temple-town,230,humid,morning,515055,spiritual,Hindi
21.86022162,78.49287045,urban,51,haze,afternoon,5135150,cosmopolitan,Marathi
22.906252653997957,78.64861334242035,urban,212,cloudy,evening,12041579,mixed,English
11.62170865,79.65209952,forest,664,rainy,evening,41620,tribal,Local Tribal Language
9.23288158,76.07676046,backwater,27,cloudy,evening,22835,ethnic,Malayalam
25.52034176289257,82.00232523815701,city,156,clear,morning,4267483,commercial,Tamil
15.315853500353535,74.13606837634111,beach,42,humid,afternoon,393435,laid-back,Tamil
12.432823474041385,79.02701861697696,forest,679,cloudy,afternoon,1441,tribal,Local Tribal Language
15.92557683,79.4914863,coastal-city,253,rainy,morning,5540993,modern,Malayalam
16.07097163,77.71054258,coastal-city,262,clear,afternoon,11977802,maritime,Konkani
24.26264309887439,84.85646929065561,cultural,70,warm,evening,564156,heritage-rich,Gujarati
12.30818881,76.6270541,heritage,499,clear,morning,762809,traditional,Marathi
27.24723232,86.10498577,mountain,3484,foggy,early-morning,130604,tribal,Hindi
27.46613622,86.14340484,mountain,1616,cloudy,evening,141363,traditional,Nepali
8.662968461,76.65914203,backwater,3,humid,early-morning,5380,ethnic,Malayalam
22.72083006529116,75.85053589835485,urban,52,rainy,afternoon,3728456,modern,English
12.30920171,79.11912687,forest,1465,cloudy,morning,56601,nature-based,Local Tribal Language
26.19892329,80.47447352,city,178,haze,morning,6237204,modern,Hindi
28.14185717,86.6163532,mountain,2451,cold-clear,early-morning,84761,traditional,Hindi
23.16067328,75.79013074,urban,248,rainy,morning,836727,mixed,Hindi
15.15690757,79.01876781,coastal-city,6,rainy,night,12346668,mixed,Konkani
24.30442206941841,83.08631803414785,spiritual,745,foggy,afternoon,285185,meditative,Tibetan
23.16672019,77.10050381,heritage,698,clear,afternoon,494852,traditional,Marathi
15.380083683826337,79.85119894320519,coastal-city,34,humid,morning,10695913,mixed,Konkani
9.75226181295448,76.56533028385046,backwater,54,humid,afternoon,35121,traditional,Malayalam
